TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-24 01:51:12,1771897872005,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,jnvwc-1771897870841-95b38b01fec0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,[sync] Error name: PrismaClientKnownRequestError,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:12,1771897872005,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,jnvwc-1771897870841-95b38b01fec0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,"[sync] Stack: PrismaClientKnownRequestError: 
Invalid `prisma.user.upsert()` invocation:


Unique constraint failed on the fields: (`email`)",prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:10,1771897870841,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,jnvwc-1771897870841-95b38b01fec0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,1061,iad1,303,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFPJSFQGTGWNGCBKB857Q,OZdSVG8n8dvm,1
2026-02-24 01:51:10,1771897870838,next-blog-app-drab.vercel.app/,GET,_rsc=asqg6,200,dv5pw-1771897870838-3dc26dd38055,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/index,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,66,kix1,,,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:09,1771897869912,next-blog-app-drab.vercel.app/login,GET,,200,dv5pw-1771897869912-a63f915b4d83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,PRERENDER,static,/login,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,807,kix1,,,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:04,1771897864646,next-blog-app-drab.vercel.app/posts/c50b4560-1b4e-4633-b233-4ad659c215d0,GET,_rsc=3lb4g&nxtPid=c50b4560-1b4e-4633-b233-4ad659c215d0,200,jhw9c-1771897864646-5b4ae498aec6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/posts/[id].rsc,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,16,iad1,256,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFGHZF88WTG048CSV3W1J,Rg1hM6ffwsJJ,1
2026-02-24 01:51:04,1771897864644,next-blog-app-drab.vercel.app/posts/6a3833cb-aa23-465c-9e54-ffd96645c866,GET,_rsc=3lb4g&nxtPid=6a3833cb-aa23-465c-9e54-ffd96645c866,200,mpm82-1771897864644-58e71c8e7cf4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/posts/[id].rsc,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,24,iad1,254,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFGGZFH6JVDJ344YQN4PP,Rg1hM6ffwsJJ,1
2026-02-24 01:51:04,1771897864644,next-blog-app-drab.vercel.app/posts/2b4f90c4-f5cc-42a8-9a84-d2185eafbca7,GET,_rsc=3lb4g&nxtPid=2b4f90c4-f5cc-42a8-9a84-d2185eafbca7,200,mjkcc-1771897864644-20dfa52362b4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/posts/[id].rsc,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,12,iad1,254,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFGH0DC9HYBTP7996035Q,buRCNFOQkyFq,1
2026-02-24 01:51:05,1771897865327,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,c7gtg-1771897864189-51c5d80002fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,"[sync] Prisma error: 
Invalid `prisma.user.upsert()` invocation:


Unique constraint failed on the fields: (`email`)",prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:05,1771897865327,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,c7gtg-1771897864189-51c5d80002fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,[sync] Error name: PrismaClientKnownRequestError,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:05,1771897865327,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,c7gtg-1771897864189-51c5d80002fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,"[sync] Stack: PrismaClientKnownRequestError: 
Invalid `prisma.user.upsert()` invocation:


Unique constraint failed on the fields: (`email`)",prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:04,1771897864189,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,c7gtg-1771897864189-51c5d80002fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,1058,iad1,308,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFFVFEJYJ4QKT38BQEF3C,yZypofpwJVms,2
2026-02-24 01:51:05,1771897865348,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,vrxrc-1771897864187-915ffa4c5489,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,"[sync] Prisma error: 
Invalid `prisma.user.upsert()` invocation:


Unique constraint failed on the fields: (`email`)",prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:05,1771897865348,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,vrxrc-1771897864187-915ffa4c5489,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,[sync] Error name: PrismaClientKnownRequestError,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:05,1771897865348,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,vrxrc-1771897864187-915ffa4c5489,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,"[sync] Stack: PrismaClientKnownRequestError: 
Invalid `prisma.user.upsert()` invocation:


Unique constraint failed on the fields: (`email`)",prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:04,1771897864187,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,vrxrc-1771897864187-915ffa4c5489,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,1079,iad1,323,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFFVFEJYJ4QKT3BRWFPM6,L3CzEGSVSb72,2
2026-02-24 01:51:04,1771897864187,next-blog-app-drab.vercel.app/admin/posts/new,GET,_rsc=3lb4g,304,2svj8-1771897864187-18c7698c997f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/admin/posts/new,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,3,kix1,,,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:03,1771897863970,next-blog-app-drab.vercel.app/bookmarks,GET,_rsc=3lb4g,304,bss8z-1771897863970-fde126154c07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/bookmarks,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,5,kix1,,,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:05,1771897865131,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,4lpws-1771897863970-1606111eb45f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,"[sync] Prisma error: 
Invalid `prisma.user.upsert()` invocation:


Unique constraint failed on the fields: (`email`)",prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:05,1771897865131,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,4lpws-1771897863970-1606111eb45f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,[sync] Error name: PrismaClientKnownRequestError,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:05,1771897865132,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,4lpws-1771897863970-1606111eb45f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,"[sync] Stack: PrismaClientKnownRequestError: 
Invalid `prisma.user.upsert()` invocation:


Unique constraint failed on the fields: (`email`)",prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:03,1771897863970,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,4lpws-1771897863970-1606111eb45f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,1076,iad1,307,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFFVN96VK3YMCTTE495D7,WahZPYeUAmct,1
2026-02-24 01:51:05,1771897865084,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,jnvwc-1771897863964-a9b3f2fd7a8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,"[sync] Prisma error: 
Invalid `prisma.user.upsert()` invocation:


Unique constraint failed on the fields: (`email`)",prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:05,1771897865084,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,jnvwc-1771897863964-a9b3f2fd7a8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,[sync] Error name: PrismaClientKnownRequestError,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:05,1771897865084,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,jnvwc-1771897863964-a9b3f2fd7a8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,"[sync] Stack: PrismaClientKnownRequestError: 
Invalid `prisma.user.upsert()` invocation:


Unique constraint failed on the fields: (`email`)",prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:03,1771897863964,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,jnvwc-1771897863964-a9b3f2fd7a8e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,1032,iad1,306,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFFVJA3D380KAER1D83RW,OZdSVG8n8dvm,1
2026-02-24 01:51:05,1771897865116,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,dv5pw-1771897863963-2d624bc3ddee,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,"[sync] Prisma error: 
Invalid `prisma.user.upsert()` invocation:


Unique constraint failed on the fields: (`email`)",prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:05,1771897865116,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,dv5pw-1771897863963-2d624bc3ddee,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,[sync] Error name: PrismaClientKnownRequestError,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:05,1771897865116,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,dv5pw-1771897863963-2d624bc3ddee,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,"[sync] Stack: PrismaClientKnownRequestError: 
Invalid `prisma.user.upsert()` invocation:


Unique constraint failed on the fields: (`email`)",prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:03,1771897863963,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,dv5pw-1771897863963-2d624bc3ddee,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-app-drab.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,1062,iad1,308,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFFVFEJYJ4QKT38BQEF3C,yZypofpwJVms,2
2026-02-24 01:51:05,1771897865144,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,2svj8-1771897863961-d03b01c9a57a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,"[sync] Prisma error: 
Invalid `prisma.user.upsert()` invocation:


Unique constraint failed on the fields: (`email`)",prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:05,1771897865144,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,2svj8-1771897863961-d03b01c9a57a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,[sync] Error name: PrismaClientKnownRequestError,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:05,1771897865144,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,2svj8-1771897863961-d03b01c9a57a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,,,,,"[sync] Stack: PrismaClientKnownRequestError: 
Invalid `prisma.user.upsert()` invocation:


Unique constraint failed on the fields: (`email`)",prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:03,1771897863961,next-blog-app-drab.vercel.app/api/auth/sync,POST,,500,2svj8-1771897863961-d03b01c9a57a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/api/auth/sync,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,1087,iad1,323,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFFVFEJYJ4QKT3BRWFPM6,L3CzEGSVSb72,2
2026-02-24 01:51:03,1771897863960,next-blog-app-drab.vercel.app/feed,GET,_rsc=3lb4g,304,4lpws-1771897863960-788e92d4362b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/feed,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,7,kix1,,,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:03,1771897863960,next-blog-app-drab.vercel.app/login,GET,_rsc=3lb4g,304,2svj8-1771897863960-e0cc547d0089,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/login,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,6,kix1,,,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:03,1771897863956,next-blog-app-drab.vercel.app/api/posts,GET,,200,t2f2h-1771897863956-2e9cb508d5e7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/api/posts,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,469,iad1,308,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFFVE6RQB7ZDRQC6SW53W,UyBsGceOQlYD,1
2026-02-24 01:51:03,1771897863855,next-blog-app-drab.vercel.app/,GET,,304,dscrd-1771897863855-95608bca218f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,6,kix1,,,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,,,
2026-02-24 01:51:02,1771897862024,next-blog-app-drab.vercel.app/posts/6a3833cb-aa23-465c-9e54-ffd96645c866,GET,_rsc=3lb4g&nxtPid=6a3833cb-aa23-465c-9e54-ffd96645c866,200,8nsj6-1771897862024-018d2daa83bb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/posts/[id].rsc,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,419,iad1,254,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFDYWV7J1FYSR798MAXK8,Rg1hM6ffwsJJ,1
2026-02-24 01:51:02,1771897862022,next-blog-app-drab.vercel.app/posts/c50b4560-1b4e-4633-b233-4ad659c215d0,GET,_rsc=3lb4g,200,th2j6-1771897862022-c3650e0200f5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/posts/[id].rsc,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,11,iad1,255,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFDYSRBFH6J6Z3CRHNZ9W,JS5pwnYGZWIW,1
2026-02-24 01:51:02,1771897862022,next-blog-app-drab.vercel.app/posts/d421fdfe-088e-401c-83df-4109f1ba0727,GET,_rsc=3lb4g&nxtPid=d421fdfe-088e-401c-83df-4109f1ba0727,200,mpm82-1771897862022-a9c1bb44ad07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/posts/[id].rsc,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,420,iad1,252,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFDYYHC5EVAKJS8KA3APF,buRCNFOQkyFq,1
2026-02-24 01:51:02,1771897862022,next-blog-app-drab.vercel.app/posts/8757a594-9ceb-4840-8eff-055d3f1263b4,GET,_rsc=3lb4g,200,hz9d2-1771897862022-6a5dfb54e834,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/posts/[id].rsc,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,10,iad1,256,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFDYR8J7FZZ4RWEZZHNA0,WxNzcDTUa6vr,1
2026-02-24 01:51:02,1771897862019,next-blog-app-drab.vercel.app/posts/2b4f90c4-f5cc-42a8-9a84-d2185eafbca7,GET,_rsc=3lb4g,200,dscrd-1771897862019-962bde72048d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/posts/[id].rsc,next-blog-app-drab.vercel.app,next-blog-mk02kh2bl-kuri227s-projects.vercel.app,dpl_AnEVJkhSg529afjteE9mixULSvLo,6,iad1,263,2048,,prj_oraASxXLDa1aUTSjLX1pyKuclYFZ,,,01KJ6NFDYSRBFH6J6Z3D140QQZ,CohDjgkfyjQJ,1
